id_venda;id_cliente;id_produto;quantidade;preco_total;data_venda;canal_venda;status_venda
3bb753bc-4c04-4296-ac79-332ade57b9f9;4de199c6-26f5-420e-9833-0d2e4ffacae2;prod_18;5;250.0;13/04/2025;marketplace;concluída
c972c875-6320-43c4-84ad-347f792617a6;91ec7401-ea6a-4c99-9686-46f0c80aa547;prod_37;3;120.0;07/04/2025;marketplace;concluída
e91b455c-dbc3-4b91-89a2-1d4b63696749;e5ce1076-7a49-4a1b-8144-c9c0a8f5878b;prod_22;5;129.95;02/04/2025;site;concluída
85b02e77-4817-4ef6-970f-64e122812d43;bdfe1443-1eb6-46cd-b5af-3763948bd2e2;prod_39;3;62.97;11/04/2025;site;concluída
29f03b74-c1e5-44e3-8548-28837534c4d5;412aed1d-9f20-4d7d-8f39-09a0fbd587fe;prod_22;5;129.95;05/04/2025;marketplace;devolvida
1377fca7-a739-4a18-aabc-314440caf334;e3d3ab0e-4812-4529-a644-bde7e1a79cdc;prod_7;1;499.0;06/03/2025;site;concluída
774aca4c-14e8-41a3-936a-bcf46e8a6f44;15ca4227-38f2-4163-abac-0d7ea6017910;prod_47;3;599.97;20/02/2025;marketplace;concluída
a1dc9d95-7bda-4604-918c-8ed61b44fc51;5461c381-2f0e-4d39-b9a4-bda0879d5f2d;prod_16;3;750.0;06/04/2025;marketplace;erro
6f6ec919-b6ee-4d41-a8ba-f49a9cf888c3;315326bf-3ddc-443c-b820-802d4376446b;prod_24;2;100.0;02/01/2025;site;concluída
5138d4d8-ecff-4d85-a9b2-180ddef407c3;2d531cf6-d0c6-4d7b-b734-c3761ca70779;prod_35;3;89.97;12/04/2025;marketplace;concluída
0128b73d-c6e3-403f-b906-a80285a4350b;8eca0b37-9a4a-43e1-9204-f7de7fbb6b77;prod_44;4;599.96;01/01/2025;marketplace;concluída
02a52dd0-df01-4b12-aed6-9d515b14642f;b7a6e30b-0307-47e6-8ea4-bd3591970784;prod_39;3;62.97;22/04/2025;site;concluída
f5bfa872-fb9d-494f-ac42-720d18639dcd;df79fc56-35af-472d-ae63-fb4379a54d4c;prod_37;5;200.0;29/01/2025;marketplace;concluída
2384926c-02db-4bcb-9d7b-c14a7ed4db78;4ad360be-5464-4e20-a79e-924cf9f978bf;prod_17;3;556.5;28-ghi-2014;marketplace;concluída
997d6e40-591d-4efd-b476-77c5e01cc744;8756b652-6be2-47db-ba1d-6b4c70f33b99;prod_44;4;599.96;25/04/2025;site;concluída
ae5a9d08-9494-4710-a1d5-f405370bf2b8;65047d1d-00b8-408d-a680-769a6f248c4a;prod_25;3;119.97;16/01/2025;site;concluída
57ecd2e1-7684-49b6-8da1-b35d9daaedc5;f0258ef4-576a-406c-bc86-00ed19d48de7;prod_8;5;3500.0;27/04/2025;site;cancelada
d16d2f8b-883f-4568-983c-83ac3ccf336e;e78a76c5-8673-4894-bb67-293148ee7411;prod_38;5;187.5;13/01/2025;marketplace;concluída
b7359318-5ed9-4c8f-89d0-2017dab21113;fe9b7b71-8712-43eb-851d-c982fdc1adc6;prod_42;1;99.99;05/02/2025;site;concluída
1e390276-733e-4f25-b559-76234746a427;d9bba37a-d5dd-4bd1-9c9c-b6e102e00401;prod_26;5;225.0;11/02/2025;site;concluída
317da0e1-0f28-4725-9873-84d8a7ca340c;ef8e43de-4685-4959-a0ff-f64a1fb2005e;prod_33;1;34.99;10/02/2025;site;concluída
e5ead0bc-2f55-4401-9819-dd0dd21b5483;9280ce2c-7030-40dc-8996-d51c04148c13;prod_32;5;99.95;22/03/2025;marketplace;concluída
69f8ca4f-435b-49a9-a96f-badb39d8cb0e;36342406-f8cc-4986-8be7-2166697548ce;prod_48;5;1999.95;21/03/2025;site;concluída
45435d90-cdaf-4fc0-81d0-3b98d2e359f9;8d2d8364-7dcf-491b-acb9-ddbbb9b37587;prod_31;4;159.96;16/03/2025;marketplace;concluída
4916cda9-4022-49d0-80d0-dc0f877279d4;53c07188-f7fc-4de8-a745-e615ea47585e;prod_32;2;39.98;17/01/2025;site;concluída
fea5905d-316d-4e9d-ad92-bc6a5e036bc4;d00b980f-300f-4b96-8542-94e917919dac;prod_47;3;599.97;20-def-2017;marketplace;cancelada
841444a1-bd61-462b-8fc4-f55620f43909;4e47d868-d5d9-4a47-8a60-e692500389bd;prod_3;2;1799.98;09/03/2025;marketplace;concluída
efb35504-c2fb-4cec-b80c-a11f3235bc58;73c8a956-c279-49e6-8517-a50643c4644b;prod_35;2;59.98;25/02/2025;site;concluída
b237a484-3d10-46b0-9b1c-44197150c023;5839fe29-0fd3-41b3-8257-83f6180ed645;prod_31;3;119.97;01/03/2025;marketplace;concluída
385a6c69-00a5-4f36-9d04-7257a1db08b3;921642c6-59b7-49db-836a-340acc0380ec;prod_37;5;200.0;22/03/2025;marketplace;cancelada
fbc4629f-2f25-4bc6-84ee-928def05a7dc;970f37c0-4d62-4c27-9fa9-9a4f41567009;prod_29;4;120.0;30/04/2025;marketplace;devolvida
07644672-8566-4e88-a72e-810cf407a7d8;f3de806e-a35c-4391-8ea9-53402610c7a2;prod_1;1;199.99;23/03/2025;site;concluída
2a8103b0-3f68-46dc-b68a-df708159806b;412aed1d-9f20-4d7d-8f39-09a0fbd587fe;prod_17;3;556.5;31/03/2025;site;concluída
db3568b7-3b9f-48e8-bda5-10c96b1aa4fb;397cb74b-acfb-4a22-9bc8-62a267535be8;prod_7;5;2495.0;20/02/2025;site;concluída
90c1b0ca-c0ed-42f3-bb72-cb95b9ba237f;fdb2cc55-8ce6-4a9c-9937-97dace50acd1;prod_27;5;300.0;05/04/2025;marketplace;concluída
bfbe5fd9-2368-4105-9b1f-874a606e561f;64e98af9-1d45-4b19-a89a-1cd670726c24;prod_49;4;239.96;24/02/2025;marketplace;concluída
4360c259-f5cf-42c9-9db4-52334b3f0ca4;8aeb7862-76ee-4487-9a3f-38e508c6e65e;prod_21;2;59.98;06/02/2025;marketplace;concluída
7579d0c7-b61b-472b-828a-35dfe1e2472e;b602c930-52b0-4868-a8f6-4813d7e95986;prod_49;1;59.99;11/04/2025;site;concluída
2c732bfd-78d9-4c89-97b9-e6a1b4003e5f;358d3ac6-da4e-4feb-a275-d747ef3fe5e2;prod_38;1;37.5;30/04/2025;site;concluída
d07968b8-ca04-4cdf-b426-5d682723f85b;5895cd3d-e69e-40b7-84d6-db4b8b82115b;prod_33;1;34.99;10/04/2025;site;concluída
128babf6-bb0c-4a52-8fb6-8166abe724e5;3f5ceba0-888c-49b3-9bd6-250cff51b591;prod_41;2;499.98;18/03/2025;marketplace;concluída
9c67f72c-0584-41c4-bcdf-66cd45fa257e;35d7e0a7-4307-4743-b633-b6c571b29c97;prod_25;4;159.96;25/01/2025;site;concluída
0c7fbafc-f8f7-44ab-9932-c1fbb0e5138a;d11ec96a-0364-4e5a-b154-95379e1982c6;prod_32;4;79.96;02/03/2025;marketplace;concluída
d0be6c1e-12cd-4344-b782-ce7b8383feaf;023ed521-b319-41b5-a31d-12a60fc1ad11;prod_31;2;79.98;02/05/2025;site;devolvida
b0a04d80-20da-485c-9887-b10a7433ac10;e2f0dadd-948c-48d2-912a-b171fae6bffd;prod_12;5;602.5;23/01/2025;site;concluída
7d9dd4ac-75f6-4580-8155-65dd3dc6fcbb;3da50559-cfc0-417f-ad47-b8df9769468e;prod_20;1;99.99;13/01/2025;marketplace;cancelada
c66e1f58-d540-4590-883b-148e58a3ebe6;bda31f9a-61f9-440f-acd6-457728460d7d;prod_26;5;225.0;18/01/2025;marketplace;concluída
2559a33b-e346-4a04-a628-4aa94eb88e84;cd765ee0-c55e-41c4-ada5-eab78b587e70;prod_12;4;482.0;09/01/2025;marketplace;concluída
36b96705-f694-421a-b1d7-4dd983e6040f;1655ec5d-6565-4d7d-8850-2b289c3e6228;prod_47;1;199.99;18/04/2025;marketplace;concluída
5e7f8e2a-94f3-495b-8bb5-e6db89bb55d5;4291385e-8ca7-40e3-812f-a2c1fc3d341f;prod_29;1;30.0;22/02/2025;marketplace;em processamento
5caf884b-721f-47ea-b4cc-3572c653b752;d8f99449-9abf-4ccf-8392-0772226893ee;prod_6;3;750.0;21/04/2025;marketplace;em processamento
57f6f37f-af3c-4e69-9d76-c724062735a8;d99ef1fe-380e-498e-a8da-119b1b918c70;prod_34;3;76.5;12/03/2025;marketplace;concluída
066638b1-9071-4aa0-a53e-fa5828d776d5;f1091b22-d6f4-4baf-90b1-150fc5f0179a;prod_26;3;135.0;26/02/2025;marketplace;concluída
d3eb698f-6bc8-4a58-8e02-e732566a8e71;7043ce32-5052-4c26-bf32-dbace5679d2c;prod_45;5;449.95;01/04/2025;marketplace;cancelada
d1b53528-2ab7-445d-957e-c3ce5aab7b2a;f86e5444-d51f-44f7-bbdd-1c61513a4b9d;prod_44;3;449.97;04/01/2025;site;concluída
2c78be72-4ed4-4dac-af97-466012be63ee;3cf33d22-f715-48b6-9031-14192e824156;prod_44;5;749.95;24/04/2025;site;concluída
e5e14b9f-3d4b-4a43-91c5-c43e290ac5b1;dc4729e7-60ad-45b0-9a8d-c997b47da36e;prod_49;1;59.99;25/01/2025;site;concluída
20b9a0cf-316e-4188-a4e1-da48778cffb5;8756b652-6be2-47db-ba1d-6b4c70f33b99;prod_38;1;37.5;20/04/2025;site;devolvida
93874eb8-30b0-4493-afec-65aca8a89103;29bc0057-c5cd-4696-a507-ccef5f62743d;prod_2;3;1049.97;03/01/2025;marketplace;concluída
5edf5b44-33a3-465f-8a70-1588c202ba8e;81254ddb-c768-477a-901f-6d25c2e2891a;prod_7;2;998.0;07/04/2025;marketplace;concluída
96279c43-47bf-4235-ba86-de2c589f5e55;d9663437-0fed-4b21-aafb-013c41c33ee6;prod_27;3;180.0;13/03/2025;marketplace;concluída
814b46d8-eb77-46f5-aab7-a20caa459ae6;3a1e8ba0-96f5-46e7-9afc-27a08c62f43c;prod_22;1;25.99;06/05/2025;marketplace;concluída
0e02ec96-ee67-435e-91a3-fc285c9d6813;8d2d8364-7dcf-491b-acb9-ddbbb9b37587;prod_25;2;79.98;26/01/2025;site;concluída
4b1311de-b7ad-46c7-985b-9120a0709297;f3f4e712-d339-471b-9fb4-af77718e8a8a;prod_43;1;129.99;23/03/2025;marketplace;concluída
8b4f5dbd-2d44-47f6-834c-314567684073;d9bba37a-d5dd-4bd1-9c9c-b6e102e00401;prod_6;2;500.0;31/03/2025;site;concluída
fe870839-9b46-48bc-9a13-90b7f4f97333;dfe3066a-cff2-4291-86de-290579c96183;prod_22;5;129.95;25/03/2025;site;erro
f89816c5-089a-42d8-9580-36a51f0c8d3c;81254ddb-c768-477a-901f-6d25c2e2891a;prod_27;2;120.0;06/05/2025;marketplace;concluída
0985b2a7-ec6b-4d96-a9ae-4823c813b5c3;3e499d78-7374-4fc8-9ba1-853b108e75f6;prod_14;4;319.96;08/03/2025;marketplace;concluída
6ffdb409-f6ca-4087-a047-a75655d640b8;e09cc209-e197-4ddf-9cbb-bc361be5aa4e;prod_47;3;599.97;18/04/2025;marketplace;concluída
78342ffb-d72f-4b2c-b25d-749378f08137;3cf81cdf-febe-48c4-97ed-036ddd155de4;prod_45;3;269.97;18/02/2025;marketplace;concluída
1c54d985-829f-4e8b-95d3-c74a250b626c;9ce51c37-38c3-4d73-aecf-fbcbf269c67d;prod_45;3;269.97;02/05/2025;site;concluída
3b889092-63cf-416c-86b0-192a37f9513d;dc39ef16-4ebc-4fcb-b397-50b777fde2ab;prod_34;2;51.0;22-abc-2003;marketplace;concluída
98e7acca-ff8d-4116-b5c2-0538512c723f;11e02b1b-1ff0-4137-acb8-21dc4542dd19;prod_17;5;927.5;28/01/2025;site;cancelada
c429371b-1db6-4493-ab02-9a23d427419f;8a02a6d8-4c6a-4f8a-a19e-6a247040c06c;prod_30;1;80.0;07/04/2025;site;concluída
15afcbab-051f-4c7e-8699-63c9f747bb61;98b3e8fe-fa33-425f-a3f1-e595d2d7cdbc;prod_15;4;580.0;03/02/2025;site;concluída
81d95fd4-19c5-4b76-8287-d41d28142bc7;65047d1d-00b8-408d-a680-769a6f248c4a;prod_8;1;700.0;17/04/2025;site;concluída
d187cca0-438d-4fef-8aed-95605eae5de4;cc9ba1e1-7890-4d70-b842-07a65723e55c;prod_43;4;519.96;05/01/2025;marketplace;concluída
85a4da50-3a0c-433c-84a0-85f21216a269;b0f8d03e-6b4e-47c1-934e-b2ade9dbef0d;prod_49;1;59.99;06/04/2025;site;concluída
c48e0190-2081-48ba-9dd6-6610f391dfc6;8ef74275-d86b-445d-b794-370fd69f10e3;prod_6;2;500.0;16/01/2025;marketplace;concluída
c65c1f9d-5f16-4436-9030-3f7d5dd11676;89d86a3e-85be-4cb4-8f2e-eae36f0d5605;prod_7;4;1996.0;11/04/2025;site;concluída
edd491ec-113d-4180-9c81-59b5a828b220;8fab930d-e6f3-4f7b-8608-8a2e31d10325;prod_44;5;749.95;16/04/2025;marketplace;concluída
cf4dd876-fa2e-496f-b8d5-6048249a781d;8f34ffc0-99e7-4b47-9e48-0111c8af262a;prod_25;5;199.95;20/01/2025;marketplace;concluída
d5e327f3-7efd-4ebd-a2de-dd814c80ddde;8d1fa08f-181c-4a05-86c3-6db6eb401a42;prod_44;2;299.98;21-abc-2023;marketplace;concluída
6d3f072c-b069-40f2-bdc7-668799fce67e;315326bf-3ddc-443c-b820-802d4376446b;prod_2;4;1399.96;20/01/2025;site;concluída
427a1ad7-5b02-4c7e-b460-dd29fd9f6b46;0bd17e22-aec8-485a-a499-ad1e24f67efb;prod_20;5;499.95;08/01/2025;marketplace;concluída
99e22d2e-c53f-4ac0-8561-ffc0baa0c3e5;4c984d96-e2a4-4e69-9edb-986300dd2c36;prod_25;1;39.99;02/04/2025;marketplace;concluída
73b538d9-0e4b-466a-9b73-bd39f9a3ae07;e34fb128-e950-4679-8909-ef5f2daea0f9;prod_23;1;22.5;22/01/2025;marketplace;cancelada
039f536a-a5b7-4d6d-8dfc-8e32d5f7aff6;7ec37d6c-10e4-4947-ab7b-7e1ed2fb1ad2;prod_24;1;50.0;14/04/2025;site;concluída
1182517c-7b6b-4f39-a07d-674636f57753;f413e1fc-eb03-45aa-b74b-f4350525895a;prod_29;1;30.0;23/04/2025;site;concluída
586c6b5d-176f-47bc-85ab-987390217009;4625c403-89b9-4aea-97c2-17a6a89cd330;prod_19;3;240.0;07/03/2025;site;cancelada
bb57e5d5-ad6b-4be4-9052-8d2b60eed37d;193c88b7-4856-448f-a2c4-15cb64074181;prod_26;4;180.0;11/02/2025;marketplace;pendente
17af2fa1-bca7-4a17-a968-abed8aa91e69;2323c310-5949-48f3-bc72-86bc1552af19;prod_50;1;120.0;16/01/2025;site;concluída
2a29bae6-78b1-4366-9c91-5fab53947f98;3e6d81ed-2cac-4037-bffe-e2556a8974ad;prod_30;3;240.0;19/01/2025;site;concluída
1d97c2d4-201f-40b9-903e-a890e9e906d1;e014a7e3-dd66-429b-af46-be7a9b39adc7;prod_1;3;599.97;07/01/2025;marketplace;concluída
2a3aa267-1697-4755-bef1-3927a43f6d50;23a3cd77-5682-472a-8c8a-be518932c8f0;prod_44;5;749.95;06/01/2025;marketplace;concluída
37ba09f6-262f-4567-ad7c-41dbb3da92e1;359e81e9-b0ef-49d0-8948-c05205e60464;prod_39;5;104.95;20/03/2025;site;concluída
c5154e00-9fc8-4d18-a328-3179416807ea;2ba19cfc-8105-4fb5-85d3-eda940eb7fc4;prod_12;4;482.0;27/02/2025;site;concluída
2fe4bde2-679a-4618-97d5-392aa86ab751;e40a05bf-46f2-4858-a387-344650203b95;prod_1;2;399.98;08/04/2025;site;concluída
636a3ed6-6263-4fa0-856a-afc49bba9af8;9e42d761-58ed-432d-939e-9ebff0bec4eb;prod_1;1;199.99;28/01/2025;site;em processamento
0f6e9134-633e-45be-954f-8fd875eef6ef;30a5305b-3ab7-42fc-af8d-b704df5d69cf;prod_34;4;102.0;20-abc-2012;marketplace;concluída
a22fb0d0-0799-4826-851a-71163ae4c8c0;364794b9-f671-4bf5-a4df-5751071c0804;prod_7;3;1497.0;10/01/2025;site;concluída
5c3976cc-93fa-42d0-8e47-9e2732de911c;f6797f13-d934-4958-a938-ad0f5e3f5c76;prod_43;1;129.99;09/04/2025;marketplace;concluída
d70e6739-6187-4e4a-8496-53909e0cd37c;c00ea7c6-bbb1-464f-9690-53b2ec561e5d;prod_44;1;149.99;04/03/2025;marketplace;devolvida
47f2d6ac-1a93-40e1-8419-619a64c9cbfe;6bea35dc-89d8-45e8-9f5e-e74b717591ee;prod_27;2;120.0;30/04/2025;marketplace;concluída
9d6603b7-9e31-42c5-a136-4e32be771591;9e684e55-f22a-4a01-9837-15c3eb17982d;prod_6;5;1250.0;14/04/2025;site;concluída
78947f51-c1fb-49b1-8504-f14a890537f1;8f34ffc0-99e7-4b47-9e48-0111c8af262a;prod_30;4;320.0;02/05/2025;marketplace;concluída
1ca7631c-ba73-4089-94a1-2c662e9fc2d4;1fab5a28-e745-4234-93b3-1786bc4e1b15;prod_11;1;89.99;25/02/2025;marketplace;concluída
38893b18-da84-4d4f-96a3-1a01fc81f74e;12e04287-d99c-4732-b48c-c346d68d8010;prod_29;2;60.0;11/02/2025;site;devolvida
25a7f9bc-f77a-4ad8-b6ea-ee9c61c4ed4c;f70a4c36-9648-4c3f-a417-047af4ecb97c;prod_15;1;145.0;23/03/2025;marketplace;concluída
9e68930c-7388-4c88-8b59-d6118da8c1af;e2eda5f4-df66-46ee-bb6a-3197df73d485;prod_43;4;519.96;02/05/2025;marketplace;concluída
218ed665-19db-4ee9-985e-6fc5d6905b7d;f91930be-d4f9-4a67-bab1-8afe3c6f92ff;prod_42;3;299.97;28/03/2025;marketplace;concluída
dd819952-fcc2-4050-8209-c6bb19515b6e;e2f0dadd-948c-48d2-912a-b171fae6bffd;prod_47;3;599.97;8-ghi-2023;site;concluída
e24a63a2-7ff2-4c44-9b5b-9c7f7e3f7d6e;4b93bb4b-b1ee-4d71-a65c-eb911f0dbb02;prod_15;1;145.0;01/03/2025;site;cancelada
c142c62e-73cf-4bfc-a96b-1eeef1f0750a;9e6829c6-9307-4b61-a201-fa7a8670e7bd;prod_26;3;135.0;18/01/2025;marketplace;concluída
69c0e698-3660-489b-88d2-d9b10ba88512;33ea740b-9eba-4755-9c6f-793137fde5aa;prod_22;2;51.98;04/03/2025;marketplace;devolvida
b844d7f0-268c-419a-90e7-662cd6a5b3a5;e77a5f45-b6be-4557-a653-442e808a7355;prod_5;1;379.99;02/05/2025;marketplace;concluída
3c4bdec1-ab0b-4444-98cc-8c56fd21c097;0b3529c7-097c-4157-ac38-a798f8219f02;prod_14;5;399.95;08/03/2025;site;concluída
1324162e-1a51-4bf4-bfd1-053abd43511a;c5573026-18a7-4095-8e0b-8867b9c402f7;prod_49;4;239.96;08/04/2025;site;concluída
2aafd768-70ab-4dba-b59a-749c62fd6004;bfbab381-c030-413e-ad19-e19bd13fac1f;prod_21;1;29.99;08/01/2025;site;concluída
a08004d2-3caa-4ab2-9ca5-d3cff0a24026;6bdef3fd-8a1c-4378-853e-dcec182fa0cb;prod_10;5;3250.0;22/01/2025;site;concluída
398f9232-a83d-4690-9986-fdacccee0dc7;d893563f-75a4-43b9-b6ba-12e9679f4fd9;prod_49;4;239.96;24/02/2025;marketplace;pendente
7c40fe0a-d25d-4a1f-b01f-8c6ae8a07baa;e3dc519f-9372-4592-aa8d-7434a43c76c4;prod_15;3;435.0;25/02/2025;site;concluída
470c2027-d82e-48d1-bb39-419972d27b4c;697cca6b-8210-4dbd-af6b-b351ec836797;prod_28;4;220.0;11/02/2025;marketplace;cancelada
04d7f821-bde8-4915-8c8b-1df472d4fd0c;dbf6f1e5-0b3a-4752-8bf6-ca81ffe12c2d;prod_20;5;499.95;18/02/2025;site;concluída
a22009b8-8296-4692-abe5-4bcfbca8192e;bf60f15f-86a5-45f9-815d-4294888f0efd;prod_24;2;100.0;04/04/2025;marketplace;concluída
a106a8a5-d5df-4135-abb5-a788bdb00591;139891a5-e89e-47a0-9110-105e761d6298;prod_49;1;59.99;02/04/2025;site;concluída
42fe64bd-3f00-4e70-90e5-353342eedc6a;0b9944df-4163-4750-a698-7c27190d6e57;prod_1;3;599.97;15/04/2025;marketplace;concluída
79c7817f-bd67-4deb-941b-a7a78f8dd571;62e23cf1-d3f8-45fb-ad8d-aa17d8a9c7f7;prod_27;3;180.0;24/03/2025;site;concluída
ddf2b668-a78c-4916-80db-6084238b2dc7;0ed9f56b-0027-4123-bdfe-c2e702b44226;prod_33;1;34.99;27/01/2025;marketplace;cancelada
64090bc4-7ada-430e-bd4f-559c222454d7;5452b557-9470-49b1-86d4-e9f73578a5ed;prod_46;5;899.95;26/01/2025;site;concluída
cf33fecd-b6d5-49ce-8a76-713abec5e26a;467c139b-7149-4546-b114-da24417dbd05;prod_46;3;539.97;18/02/2025;marketplace;concluída
48d8316f-9016-44eb-bdb4-8ad5dd40346b;6b80fc5d-c665-4304-9f6a-baf53a57772f;prod_29;3;90.0;12/04/2025;site;concluída
e915bd80-13e5-424b-91e4-c05c4d872c5b;d78201b4-1e4a-4dc2-9ee5-bbb265d03d24;prod_20;1;99.99;23/04/2025;site;concluída
ce9a991b-5f07-4de9-b92a-7d4260fad168;40f03d33-7d5e-4487-a192-0d969959cfe9;prod_3;3;2699.97;21/02/2025;marketplace;concluída
bedb54be-782c-4855-a332-ecab64e7fbe7;d88ad3c0-bf31-48f7-abda-f03137b8c3c0;prod_17;3;556.5;15-ghi-2001;marketplace;em processamento
90ef243c-6879-4534-a322-366654d03b70;5a68ab01-739a-4108-8780-3ef8806dfc2f;prod_38;1;37.5;09/01/2025;marketplace;concluída
3246f1af-a61c-42d6-b07e-154960fb7967;da1843bc-1d49-4321-becf-3af7481753a3;prod_40;4;199.96;07/03/2025;marketplace;pendente
08ed2738-8c68-425c-9b6e-08ed072b8246;244f93c3-ccd7-4f30-b6b1-feb2c205b76c;prod_12;4;482.0;29-def-2012;marketplace;concluída
fed05a92-4a44-47e0-b94e-ecba3c3d6a4d;74115f08-00a1-4e62-a0ea-06b11d077730;prod_26;5;225.0;13/03/2025;marketplace;concluída
53a453ac-b424-4ea1-a8ad-d90061b6c849;2499a9c8-9f1c-4037-8a47-630d934c59dd;prod_20;1;99.99;02/01/2025;marketplace;cancelada
c54c5370-d2bd-4a9c-97d1-8151a9dd4a88;b9250896-a653-46dc-af15-bab6e5699d4f;prod_50;3;360.0;08/01/2025;site;devolvida
ddf8c02e-af42-467b-8a78-7dc98b7025db;87ac70d6-cf01-4d26-bee8-53f37c86fe73;prod_12;1;120.5;11/01/2025;marketplace;concluída
5d935afd-2147-4531-8767-c4d8693e8b1b;6017965a-05cf-4d78-91bc-51eb6580a1fd;prod_14;1;79.99;05/05/2025;site;concluída
e1e044dc-86c5-4ba1-b89d-d469d65a9120;484f2336-ec92-4dfc-a140-422e4b750052;prod_23;5;112.5;25/03/2025;marketplace;concluída
e30b4fd5-d3b9-42ad-b2ae-0366e03b5add;ab150996-05d1-4e76-acc6-40d4bb926015;prod_43;4;519.96;13/04/2025;marketplace;concluída
bcb0e42b-744e-4206-8156-6311537998c1;3c111350-b9df-4ba6-8e95-84b8b8bcedcb;prod_29;2;60.0;29/03/2025;marketplace;concluída
78bd03b0-312b-4187-ada3-14e637cf0c97;c6491303-caae-4db7-a75b-797fcf318593;prod_16;3;750.0;14/04/2025;marketplace;concluída
c64afabb-7e7b-4de5-92c4-b67ea0745ae4;a6dbe70e-8cbd-4848-8859-1fcda3abe240;prod_42;1;99.99;23/04/2025;marketplace;concluída
030a408b-cb7c-4779-834a-1ef1b081b6de;8ed9f137-a517-4a47-a452-af29fdb49e6e;prod_41;3;749.97;24/03/2025;site;concluída
9b2641c6-bf51-4750-97a2-2858b323f5b4;1e6203dc-e43d-4995-8c43-c5c59592881a;prod_45;2;179.98;25/04/2025;site;concluída
4fabc136-1b8f-414a-9ac3-64bf9db0fc64;a1021c52-9d9d-474b-adcb-d3efbe7989d1;prod_13;5;329.95;28/03/2025;marketplace;concluída
36b52944-7fac-479b-9bf5-0ac1bc2d833e;9bae6b56-2e2b-411a-94df-4df8420828c6;prod_25;2;79.98;10/04/2025;marketplace;concluída
6c3b0b6a-227a-4760-a6a8-9dd323e3ddcf;193c88b7-4856-448f-a2c4-15cb64074181;prod_9;3;2698.5;18/04/2025;site;concluída
dad9b0b1-c9ec-4398-a0a2-acde9c2b339e;e5ce1076-7a49-4a1b-8144-c9c0a8f5878b;prod_14;2;159.98;20/03/2025;marketplace;cancelada
8419f478-be9f-489b-bf7b-9670364d7d88;34514876-90be-446d-9066-36e70f9636c7;prod_32;2;39.98;22/04/2025;site;concluída
98d110b5-4661-4652-aff8-5f91f3279986;67b3a055-6b8b-4348-8afd-7cb6f44165db;prod_39;3;62.97;31/01/2025;marketplace;concluída
56480bb4-abb9-489c-80c1-23274720e62b;90e74595-3327-40d0-964a-53957ce4a9fe;prod_9;3;2698.5;21/04/2025;site;cancelada
b672c73d-2c71-4c03-9dbe-baef09239cf3;885b10ca-f82d-456f-ada7-96533e137139;prod_17;5;927.5;04/02/2025;marketplace;concluída
8caa661b-186b-4d62-9564-5c82cb0ab00e;2fac0df3-63f5-4ab7-8e53-0b16ebe6dec3;prod_24;5;250.0;25/01/2025;marketplace;erro
ee44b23b-251c-4b4e-a48e-2a2a53f01563;f687da32-ac11-4865-a238-0dd72d0509bd;prod_34;4;102.0;30/03/2025;site;concluída
97852ed9-f203-4dda-94a6-7e6552354a64;d99ef1fe-380e-498e-a8da-119b1b918c70;prod_14;3;239.97;30/03/2025;site;concluída
c8b8172f-f87a-4d9c-bf78-3a2013b01715;f413e1fc-eb03-45aa-b74b-f4350525895a;prod_46;3;539.97;12/03/2025;marketplace;cancelada
7d8472f3-77be-4bde-b318-5a3b204a01b0;847d2e10-8706-440d-b178-75205f596d46;prod_34;5;127.5;22/04/2025;marketplace;concluída
7046f4c1-f132-445a-83be-45b94077e215;dfe3066a-cff2-4291-86de-290579c96183;prod_2;5;1749.95;08/04/2025;site;cancelada
52b41d48-d1c4-41d6-aa1a-4e85bda9c1ae;018de53a-5c23-4943-a6c8-39d5c8ef1b43;prod_43;4;519.96;19/02/2025;marketplace;cancelada
76fb1e22-1a6b-4899-a942-51f59fc2c854;93c0e260-3d4f-4853-ba73-e0bac8c50891;prod_25;1;39.99;11/04/2025;site;concluída
ce16d48a-e901-4c5a-8d5f-f82fc4e33825;2fac0df3-63f5-4ab7-8e53-0b16ebe6dec3;prod_16;1;250.0;08/04/2025;marketplace;concluída
4b38079f-7bad-4c24-a002-edca7364add0;3d23a244-d773-431a-8ded-3076db9632bd;prod_17;2;371.0;02/05/2025;site;concluída
9c421b4c-1a28-4363-bf1c-d038d7dc63ee;3f99ac2b-264f-4014-a874-e08e5027369e;prod_36;4;180.0;07/02/2025;marketplace;concluída
3869d328-019b-4403-92d4-7a039de29259;e014a7e3-dd66-429b-af46-be7a9b39adc7;prod_38;1;37.5;03/04/2025;site;concluída
0b5475b7-3a06-49ae-81a3-916d61a7541f;c5d63988-0abc-4c9c-8a44-9a73229387ce;prod_22;5;129.95;29/04/2025;marketplace;concluída
a181873e-3827-4d2c-90e1-b03fbadb673d;e682a12a-6365-4b5b-8853-873b34166874;prod_34;2;51.0;24/01/2025;site;concluída
b81ac822-0ea1-4448-a39e-d9c96efa1e26;6a2116fa-5f72-4c85-a2a2-b3f2af3b423a;prod_45;2;179.98;26/02/2025;site;concluída
134ba4ea-8277-40a9-88bc-c6be9b97c13f;d67166fe-8020-4c2f-a7c5-c606504be15c;prod_34;1;25.5;05/01/2025;site;concluída
095aaa9b-fcaf-4fcd-8cf8-f85c77589cac;6fb78202-4cac-4719-aca8-3dda4a208ba4;prod_45;3;269.97;20/03/2025;site;concluída
